reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,emojis,combined,hf_sentiment,hf_sentiment_label
b37fcd85-221d-4d87-bf5b-9544c1d9defe,Gaikwad Sanjay S.,very good,5,0,42.7.1,2022-08-03 07:43:15,42.7.1,,very good ,label_2,positive
dfa02813-0d64-4933-a2fd-c6f89837f329,Ashish Garachar,good working app in meeting.,5,0,42.8.0,2022-08-11 17:47:31,42.8.0,,good working app in meeting. ,label_2,positive
a22bf5b2-b5b6-487d-9f98-e8e6408bee29,Charlene Neal,wonderful,5,0,42.8.0,2022-08-22 18:52:49,42.8.0,,wonderful ,label_2,positive
8c68cee5-51d3-4344-86ac-ba52cf59cb2c,Virendar Yadav,very good 👍,5,0,42.8.0,2022-08-17 07:15:05,42.8.0,👍,very good 👍 👍,label_2,positive
4aa7442c-3350-431f-9675-a08b648dc047,siddhu creation,good experience in mobile,5,0,unknown,2022-08-25 06:26:15,unknown,,good experience in mobile ,label_2,positive
06345888-fa2c-409e-98e3-d264c716392f,Rofiquz zaman,good service,5,0,unknown,2022-08-05 11:34:50,unknown,,good service ,label_2,positive
4530b129-1133-4def-9134-d814d3be7e0e,Abrar Tariq,"kind of slow, that's it",4,0,42.8.0,2022-08-18 14:21:17,42.8.0,,"kind of slow, that's it ",label_1,neutral
f62a1f23-ea79-41b2-987c-a49208842bde,Bob Littral,awful,1,0,42.8.0,2022-08-12 16:05:12,42.8.0,,awful ,label_0,negative
a3d9d9ed-8d08-4a0c-a0c4-f4ec99f4a773,Aurora Craig-McBride,screen share was way too small and had audio issues,1,1,42.8.0,2022-08-25 15:31:04,42.8.0,,screen share was way too small and had audio issues ,label_0,negative
ed476c10-caf9-4486-b351-894ad4e5872a,Romel Chad,nice video quality,5,0,42.8.0,2022-08-08 02:51:49,42.8.0,,nice video quality ,label_2,positive
622692ff-49ac-4598-adb9-aa0419460048,Shaikh Rafiq,exellent,5,0,42.8.0,2022-08-04 05:12:34,42.8.0,,exellent ,label_1,neutral
018b94bf-f375-49c7-98d6-2403d941944b,Brijesh Kumar Shukla,good,3,0,42.8.0,2022-08-27 07:41:10,42.8.0,,good ,label_2,positive
06a4ab5f-536e-41a0-befe-2686fde3b238,manish mishra,good platform for meeting,4,0,unknown,2022-08-04 07:52:51,unknown,,good platform for meeting ,label_2,positive
3174dffd-28b4-4e3c-b420-5a47e1c857bd,Ona Loh,ดีค่ะ,5,0,42.7.1,2022-08-03 08:16:17,42.7.1,,ดีค่ะ ,label_1,neutral
cef28b64-f5b7-485b-8f78-558ff2343587,Venugopalan Rajarathinam,very use full app,5,0,42.8.0,2022-08-21 06:13:30,42.8.0,,very use full app ,label_1,neutral
49d386ac-0997-41ea-b5a5-b01ffe895990,Joan D. McMahon,easy to use and join,5,0,42.8.0,2022-08-03 17:53:07,42.8.0,,easy to use and join ,label_2,positive
0927918a-ed0e-4089-a679-60cb9b00f194,Raja Raman,audio bug for me,1,0,42.8.0,2022-08-25 07:06:15,42.8.0,,audio bug for me ,label_1,neutral
363f92e3-4cde-414f-88d7-15e949e7dd24,Winfred Beecham,👍🏾,5,0,42.7.0,2022-08-05 13:00:19,42.7.0,👍🏾,👍🏾 👍🏾,label_2,positive
96327c8b-7090-4126-9420-128b00575b40,Marjorie Sambrano,excellent,5,0,42.8.0,2022-08-11 02:02:06,42.8.0,,excellent ,label_2,positive
3c2e7703-fcfe-4d95-b742-3fc32c8437fe,Hrishikesh Naik,nice,4,0,42.8.0,2022-08-29 15:01:53,42.8.0,,nice ,label_2,positive
a2a0e9d2-7f96-4a2a-91f1-d7cd70d0c38f,John Fresco,nice,4,0,42.8.0,2022-08-04 12:39:18,42.8.0,,nice ,label_2,positive
6b37e654-469c-46ca-8a97-557fd0634550,Ram Anugrah Pandey,awesome! i regularly use this app for online court proceedings.,5,0,42.8.0,2022-08-16 06:27:59,42.8.0,,awesome! i regularly use this app for online court proceedings. ,label_2,positive
916c5ac5-2fcd-4ef5-99e0-f3ed5aacf687,Melvin Bailey,excellent experience so far!,4,0,42.8.0,2022-08-30 17:52:31,42.8.0,,excellent experience so far! ,label_2,positive
03e8cb4e-a0d7-44b9-a8ce-2c05a750af2e,Curtis Moore,excellent,5,0,42.8.0,2022-08-17 17:34:55,42.8.0,,excellent ,label_2,positive
32faa2a3-4a4a-41c4-821d-3be2cc34fa13,ALEX Jumah,good appointment app,5,0,42.7.1,2022-08-04 20:28:09,42.7.1,,good appointment app ,label_2,positive
68ac5a6b-84f3-4086-844e-89c49380cd60,mukhopadhayay ankita,good,5,0,42.8.0,2022-08-16 14:31:20,42.8.0,,good ,label_2,positive
923fc1b4-a6fb-405a-8242-e38e7a73f38d,Jitendra Prasad Yadav,good app,5,0,42.7.1,2022-08-01 12:15:49,42.7.1,,good app ,label_2,positive
e1c4158a-a6cd-467b-ac8e-eefefadd3aba,Shiju P John,horrible experience. please try to put some effort to make the interface intuitive. i couldn't find a way to raise hands during the meeting.,1,1,42.8.0,2022-08-19 16:35:24,42.8.0,,horrible experience. please try to put some effort to make the interface intuitive. i couldn't find a way to raise hands during the meeting. ,label_0,negative
ff384c4c-7701-4ee2-8130-eadc3f11453e,Shreyasi Das,"good, but it can be improved",5,0,42.8.0,2022-08-08 07:35:44,42.8.0,,"good, but it can be improved ",label_2,positive
d298bef8-45ea-44c3-bc4a-e7c75a39dacf,Mark Loftus,chat could be more accessible.,4,0,42.8.0,2022-08-29 16:20:41,42.8.0,,chat could be more accessible. ,label_1,neutral
4110bfc2-9d31-47db-b6d1-ea5e18ae2ae9,Ashphak Khan,good product,5,0,unknown,2022-08-01 12:20:53,unknown,,good product ,label_2,positive
0a19bd9a-d434-4b1c-98d2-23cd6a4feda9,Julio Alejandro Aponte,good,5,0,42.8.0,2022-08-09 19:37:25,42.8.0,,good ,label_2,positive
efc09a1d-511f-4c68-b7e6-f92593be493b,Prasad Ujalambe,good app. just make the chat section available easily . at the bottom on main screen interface would be convenient....,4,1,42.8.0,2022-08-09 06:26:35,42.8.0,,good app. just make the chat section available easily . at the bottom on main screen interface would be convenient.... ,label_2,positive
e3fe9e92-833a-4fd2-8479-31cc3d6b6c4f,Nikesh Kumbharkar,exalent,5,0,42.6.0,2022-08-03 10:38:04,42.6.0,,exalent ,label_1,neutral
9a89f2d9-b263-449c-b108-5327064b1163,Venugopal,nice experience 👏👍,5,0,42.8.0,2022-08-08 06:10:36,42.8.0,👏👍,nice experience 👏👍 👏👍,label_2,positive
135ba42c-63e5-4efb-be69-623f7a4c2042,INNOCENT HABUMUREMYI,this is a good app for meeting communication,5,0,42.8.0,2022-08-24 14:37:52,42.8.0,,this is a good app for meeting communication ,label_2,positive
322cd621-85b1-4ea0-b4f8-268e154dc44a,Troy C,streamlined,5,0,42.8.0,2022-08-04 19:10:09,42.8.0,,streamlined ,label_1,neutral
660816f4-a28a-4a5f-928e-56a13c19cb0d,Indrajeet Das,very nice app,4,0,42.8.0,2022-08-17 15:44:55,42.8.0,,very nice app ,label_2,positive
9d8dd368-7009-4897-9d2d-667e7711a459,Wayne Framjee,very good,5,0,42.8.0,2022-08-27 06:37:24,42.8.0,,very good ,label_2,positive
6b8fceef-4f45-4b2e-9c7c-b769a1b918a2,Rajender Kumar,good,5,0,42.7.1,2022-08-18 11:27:47,42.7.1,,good ,label_2,positive
945f30f0-f40e-4a74-85d9-c6f5525be7c4,Lani Flores,poor audio,4,0,42.8.0,2022-08-30 00:17:10,42.8.0,,poor audio ,label_0,negative
d897d42a-a052-44c0-8db1-3e9326b79911,Steve Tinker,really easy to use & good sound/video link throughout the meeting,5,1,42.8.0,2022-08-12 10:06:56,42.8.0,,really easy to use & good sound/video link throughout the meeting ,label_2,positive
312a53cc-0024-46a8-b70c-2d9972cb40f6,Pranav Mahajan,good experience,5,0,42.8.0,2022-08-22 05:39:50,42.8.0,,good experience ,label_2,positive
a72e0f2a-ffc8-4c5c-a5b4-f33083121eb6,Bam Bie,greay app,5,0,42.8.0,2022-08-30 01:07:49,42.8.0,,greay app ,label_1,neutral
a8e08d16-7ce8-473c-a69f-27befd9e83f1,sagar deshmukh,this application is awesome. today only i got to know about this app because of i was facing issue with system. i have attained my 1st webinar through this app. thanks for this app team. we can use it when we face system problem and attend the training or webinar.,5,2,42.8.0,2022-08-22 13:42:42,42.8.0,,this application is awesome. today only i got to know about this app because of i was facing issue with system. i have attained my 1st webinar through this app. thanks for this app team. we can use it when we face system problem and attend the training or webinar. ,label_2,positive
c0e6ed8d-a62c-43a6-a801-424100266014,Zakaria Abdou,good,5,0,42.7.1,2022-08-04 07:06:52,42.7.1,,good ,label_2,positive
04d14877-7608-4a02-adb6-7cba8785501e,Hindol Dutta,excellent,5,0,42.8.0,2022-08-08 05:59:51,42.8.0,,excellent ,label_2,positive
038c033f-5660-40a3-a900-542ca4f04d5e,MARY SUNEETA PINAPATI,very excellentm,5,0,42.7.1,2022-08-10 07:46:59,42.7.1,,very excellentm ,label_2,positive
badcdd9b-1934-4c5d-bf9c-6a42df7448a4,George Chacko,has sound issues often,3,0,42.8.0,2022-08-29 04:15:44,42.8.0,,has sound issues often ,label_0,negative
c58df46d-9ff4-46da-a1e6-2e822eb8f141,Mastan Joya,audio disturbing some times unable to get clarity,3,0,unknown,2022-08-03 08:11:39,unknown,,audio disturbing some times unable to get clarity ,label_0,negative
ec87bb1b-87ce-4439-84e7-fda849926216,Kasa Jayasree,learning in different way,5,0,42.8.0,2022-08-20 17:24:46,42.8.0,,learning in different way ,label_1,neutral
63e52e17-60ad-411e-8de9-0e60b2b74297,Alexa B,is good option to communicate i like it ☺️,5,0,42.8.0,2022-08-10 17:42:33,42.8.0,☺,is good option to communicate i like it ☺️ ☺,label_2,positive
0c2e8e3a-e798-4715-a016-76a44ad304c3,Om Prakash,very good,4,0,42.8.0,2022-08-22 03:33:00,42.8.0,,very good ,label_2,positive
7cbc1729-8ff4-444b-b739-0af6e9e68dda,Rosniruslan Jetsparrow,terbaik..,5,0,42.8.0,2022-08-22 03:12:51,42.8.0,,terbaik.. ,label_1,neutral
9737a19d-2f2c-4d0f-8e1f-934c6bb91e79,Sujan star jaggu,super,5,0,42.8.0,2022-08-21 17:43:36,42.8.0,,super ,label_1,neutral
295d3906-20db-4311-beaa-ad0a694b0478,Arvind Parasramka,good,5,0,42.8.0,2022-08-10 07:01:44,42.8.0,,good ,label_2,positive
e8941996-d129-4e8d-83bb-78caf158bd45,Rosauro Tagura,excellent,5,0,41.9.2,2022-08-24 13:41:25,41.9.2,,excellent ,label_2,positive
ac9b32bd-7a70-4890-a096-131f890797a5,Jesse Brunson,"smooth meeting. no glitches, sound and picture was clear, easy to maneuver. that's all i need from a meeting app.",5,2,42.8.0,2022-08-04 21:50:39,42.8.0,,"smooth meeting. no glitches, sound and picture was clear, easy to maneuver. that's all i need from a meeting app. ",label_2,positive
312dd2a4-3c87-4322-874c-e240fe60a24d,Timothy Hall,very goodness.,5,0,42.8.0,2022-08-17 15:01:50,42.8.0,,very goodness. ,label_2,positive
d3aa784a-7b47-4d1d-af67-ae8cab95f4b5,Christopher Lam,major problems with audio,2,0,42.8.0,2022-08-16 09:33:29,42.8.0,,major problems with audio ,label_0,negative
e00e1246-7869-4c21-9710-e3950dfc5d56,m.keshavamurthy m.keshavamurthy,user friendly,5,0,42.8.0,2022-08-25 07:42:46,42.8.0,,user friendly ,label_2,positive
a8f9bcca-0c53-4728-babb-25987fa0cfa7,ANAND RAJ,okghd,5,0,42.6.0,2022-08-12 11:08:29,42.6.0,,okghd ,label_1,neutral
ea16776a-51cd-4a53-ae84-02e9f9e524df,Rene van Staden,very good!,5,0,42.7.1,2022-08-02 14:47:54,42.7.1,,very good! ,label_2,positive
67f3b38e-6b0c-4071-801b-56ca6170f9f0,Robert Layton,"it saps the battery from anything i i use with this, i started at 95 and now i have 3. besides, i can barely make out holding up 4 fingers the quality is so bad!",1,2,42.8.0,2022-08-19 05:02:28,42.8.0,,"it saps the battery from anything i i use with this, i started at 95 and now i have 3. besides, i can barely make out holding up 4 fingers the quality is so bad! ",label_0,negative
983fb533-1b71-4732-a244-088292dbc3c9,Mayur Rojasara,c uok ooyit's tiiu,4,0,41.11.0,2022-08-12 04:54:03,41.11.0,,c uok ooyit's tiiu ,label_1,neutral
76f8243b-56c0-40b5-9bf9-66fbdcb3ceab,Brand Dhaval Gorasiya,it was very good experience to have virtual meeting on webex meeting.,5,0,42.8.0,2022-08-16 16:06:55,42.8.0,,it was very good experience to have virtual meeting on webex meeting. ,label_2,positive
c6efae68-716f-4fe9-8728-112b6cb3cdc9,Sheetal Bhatt,meeting was good .......,5,0,42.7.1,2022-08-02 10:30:20,42.7.1,,meeting was good ....... ,label_2,positive
13b565bf-460f-4f82-af72-69313eb729e9,Anoop Srivastava,good,5,0,42.8.0,2022-08-18 08:37:55,42.8.0,,good ,label_2,positive
36882ca2-ac46-44af-9847-348cf1a9ac6a,Jerry Lambert,great app,5,0,42.8.0,2022-08-16 10:44:57,42.8.0,,great app ,label_2,positive
895f3d93-5101-4f2a-8bda-c8923ab572d9,Lance Bair,could not figure the camera out,3,0,42.8.0,2022-08-11 15:24:16,42.8.0,,could not figure the camera out ,label_0,negative
6eb09cd1-098f-4012-982b-6d074ee34884,shivprasad naik,good,5,0,42.8.0,2022-08-04 11:27:43,42.8.0,,good ,label_2,positive
bbc449d2-75f8-4ca6-ad80-c834552e5cb2,mahi lohiya,great,5,0,42.8.0,2022-08-19 10:23:01,42.8.0,,great ,label_2,positive
f5cef685-e380-444a-a189-9fbd31f00b53,Marty Covey,very informing for a newbie,5,0,42.8.0,2022-08-19 19:35:42,42.8.0,,very informing for a newbie ,label_2,positive
de024ea6-9603-4e30-8aee-78f526a660f2,Pradip Banerjee,devina ma'am,5,0,42.8.0,2022-08-30 06:22:04,42.8.0,,devina ma'am ,label_1,neutral
96bc4e95-f89b-412b-85b0-e8c7f82a450f,Nur Alia Azhar,so clear the conversation,5,0,42.8.0,2022-08-24 13:22:18,42.8.0,,so clear the conversation ,label_1,neutral
ffe8bec7-f7ab-48b1-8dff-94c01e218162,Partha Sanyal,very easy to participate,5,0,42.8.0,2022-08-17 10:47:53,42.8.0,,very easy to participate ,label_2,positive
d3481db5-085f-489d-a06a-f375f69ff601,Sandeep Kumar,"there were some glitches in audio vedio, however lesser from previous experiences",3,1,42.8.0,2022-08-21 06:34:24,42.8.0,,"there were some glitches in audio vedio, however lesser from previous experiences ",label_0,negative
9f527099-739b-4162-a9ad-a27be7282aeb,MA CRISTINA SISON,good,5,0,42.8.0,2022-08-26 13:10:11,42.8.0,,good ,label_2,positive
455a36cc-6980-4b45-8ca8-2030c0c84e5d,Kanyi Benson,"the app is generally good, audio is well audible and visuals are clear.",4,1,42.8.0,2022-08-04 08:23:50,42.8.0,,"the app is generally good, audio is well audible and visuals are clear. ",label_2,positive
21d83d3d-6964-4b40-b301-2fb57d910f2b,ram vihari,good,5,0,42.8.0,2022-08-21 06:38:06,42.8.0,,good ,label_2,positive
4db56d39-57d2-4b74-94eb-7b40bf670eb1,Chander Parkash,not felt earlier experience,2,0,42.9.1,2022-09-26 06:19:43,42.9.1,,not felt earlier experience ,label_0,negative
7ef0c06d-565f-4116-9135-f25151c4b9af,Sri sai Krishna degree college1,superb,5,0,42.8.0,2022-09-11 05:19:38,42.8.0,,superb ,label_2,positive
de0f8aca-53a0-4ce1-bef2-c98b307af738,manoj bhelonde,helpful app for daily meeting with screen share option,4,0,42.9.0,2022-09-12 05:20:12,42.9.0,,helpful app for daily meeting with screen share option ,label_2,positive
915fdd3b-31be-40cd-8d46-f0c842c71300,Sivakumar Kamath,good,4,0,42.9.1,2022-09-27 17:30:29,42.9.1,,good ,label_2,positive
a1b7158b-fc7e-4588-8ba3-8b81c094ee9d,Gamers World,good,5,0,42.9.0,2022-09-16 10:34:41,42.9.0,,good ,label_2,positive
824111ef-cf65-460d-9543-c2f97e019ae0,Mool Chand Sharma,good,5,0,unknown,2022-09-27 04:42:57,unknown,,good ,label_2,positive
f76e96e8-d505-4a10-b7a3-a29a0e94b8e4,Timothy Koeller,easy to access good quality sound and video. great platform for virtual meetings,5,1,42.8.0,2022-09-07 12:37:00,42.8.0,,easy to access good quality sound and video. great platform for virtual meetings ,label_2,positive
9999a44d-9f4b-4908-b3f5-d09d8459b502,Kancharla Veera Venkateswar Rao,very good,5,0,42.8.0,2022-09-02 10:05:35,42.8.0,,very good ,label_2,positive
e58bc81f-67a4-455d-a112-0ebbde1033a8,Rupa Deshpande,very informative and interesting topic for dealing young generations 👍,4,1,42.9.0,2022-09-16 10:39:08,42.9.0,👍,very informative and interesting topic for dealing young generations 👍 👍,label_2,positive
37361ce3-d3e8-480c-bce8-6deb9cd2eb28,Nick Furlano,great reception overall.,5,0,42.9.1,2022-09-27 03:14:38,42.9.1,,great reception overall. ,label_2,positive
784156e1-0131-42d4-bb19-9333730354d6,mercy mbogo,good,4,0,42.9.1,2022-09-28 08:51:59,42.9.1,,good ,label_2,positive
7619121b-4394-4d40-8afa-59c91924fe67,Amina Saith,good,4,0,42.9.0,2022-09-15 09:14:27,42.9.0,,good ,label_2,positive
8af33f04-2470-4a75-86e4-1121edbef292,Atoy Rodriguez Sr.,okay 👍,5,0,42.9.0,2022-09-12 12:10:39,42.9.0,👍,okay 👍 👍,label_2,positive
4062b208-e974-48bd-a7e9-c9fd440f1c2e,dinesh Gurjar,excellent,5,0,42.9.0,2022-09-19 05:14:00,42.9.0,,excellent ,label_2,positive
2c04f100-bdbf-4c2a-b85b-d6ff394f7508,Ann Manary,always feel like a positive healing experience. i'm so grateful for the time i have here on monday nights,5,0,42.9.0,2022-09-13 02:15:47,42.9.0,,always feel like a positive healing experience. i'm so grateful for the time i have here on monday nights ,label_2,positive
b2f5bb22-408b-482f-94f0-e6a7a30aa4d3,Anil Kumar Kotagiri,some batter total strucking,2,0,42.8.0,2022-09-02 13:53:40,42.8.0,,some batter total strucking ,label_1,neutral
b66642e1-c435-4ca6-a79b-58541f628c06,Anthony D Eutsey,easy to setup and use. works great.,5,1,42.9.0,2022-09-13 17:16:55,42.9.0,,easy to setup and use. works great. ,label_2,positive
d01d0471-00ef-44b2-8deb-7a56c40081e7,S_Lynn,very quick and easy to join a meeting. good clarity and quality sound.,5,1,42.8.0,2022-09-01 14:38:34,42.8.0,,very quick and easy to join a meeting. good clarity and quality sound. ,label_2,positive
aca7e15d-eff3-48ff-8a8b-0e79aab8849c,Afaq Parray,very well experience,1,0,42.8.0,2022-09-05 03:42:53,42.8.0,,very well experience ,label_2,positive
4d83510b-49b1-4a6a-b57a-88d87095865a,BENEDICT OPAR,clarity,5,0,unknown,2022-09-20 10:28:47,unknown,,clarity ,label_1,neutral
1797bb76-31f1-4bc0-b05b-da6ad66b17b2,Anthony Juanes,good and clear,5,0,42.9.1,2022-09-30 01:51:17,42.9.1,,good and clear ,label_2,positive
6db8ab99-1e02-49a2-b63f-1a3efd39958f,Dnyaneshwar Wankhede,excellent,5,0,42.9.0,2022-09-12 05:30:49,42.9.0,,excellent ,label_2,positive
4fa7fb54-3d8b-4a39-b50a-a17290ef1e3c,Al L,volume seems to be very soft although my device speaker volume is on maximum.,3,1,42.9.1,2022-09-28 02:41:43,42.9.1,,volume seems to be very soft although my device speaker volume is on maximum. ,label_1,neutral
5fc3325b-9e7c-4883-86cf-52a80a4fd705,Aparna Paul,good,5,0,42.9.0,2022-09-16 09:32:24,42.9.0,,good ,label_2,positive
dc9bb09c-3b00-4de9-ab13-e5c3ead2fe65,dheeraj khare,poor quality video,2,0,42.9.1,2022-09-29 07:41:45,42.9.1,,poor quality video ,label_0,negative
6f0f04ca-9a42-4081-ac24-499522d67523,Dwight Leslie,nice nice,5,0,42.9.0,2022-09-08 19:49:42,42.9.0,,nice nice ,label_2,positive
68ca0dd0-79f2-4af9-bd2c-b737555e8e79,Julez Labarbera,it was very clear easy to use and did not have any problems using it,5,1,42.8.0,2022-09-07 16:20:35,42.8.0,,it was very clear easy to use and did not have any problems using it ,label_2,positive
026d927d-782f-4dc6-ae6d-13179f8a4cc0,Abdul Majeed,good,4,0,42.9.1,2022-09-28 14:05:57,42.9.1,,good ,label_2,positive
4aa0d698-1bd3-4eca-83ab-2a1b333daa44,TANYA JINDAL,there is no option to record meetings,2,0,unknown,2022-09-14 12:10:03,unknown,,there is no option to record meetings ,label_0,negative
bfeb1185-e3f9-4665-9694-e9a8ff692423,Nelson Ortiz,very good i get a lot out of,5,0,42.9.0,2022-09-08 15:27:23,42.9.0,,very good i get a lot out of ,label_2,positive
a93fb1d7-00d6-44d5-9ea3-b4546f0999dc,Prabbh Bhatti,🤗🤗💯💯💯💯,5,0,42.8.0,2022-09-05 11:25:38,42.8.0,🤗🤗💯💯💯💯,🤗🤗💯💯💯💯 🤗🤗💯💯💯💯,label_2,positive
6da256fa-a259-45f9-a754-febd9c447121,Paresh mandani,very good,5,0,42.9.0,2022-09-15 11:15:52,42.9.0,,very good ,label_2,positive
4e9f2e4b-ddd0-4b51-8a05-91a3ef6ceafd,Canvas Nitro,not user friendly,3,0,unknown,2022-09-24 10:23:21,unknown,,not user friendly ,label_0,negative
15b566ea-d253-493e-80f0-bf4855662084,Umesh Kumar,good app for online meeting,5,0,42.9.0,2022-09-19 11:49:10,42.9.0,,good app for online meeting ,label_2,positive
046b3e29-c620-4db0-8740-21e328cbb0f9,SKIÑ DEEP Craze,worst,1,0,42.8.0,2022-09-07 08:33:01,42.8.0,,worst ,label_0,negative
591a2e4a-8408-4e5a-a5af-35234553eef7,chandrasekar r,good,5,0,42.9.1,2022-09-27 09:20:53,42.9.1,,good ,label_2,positive
5b4554f5-24e9-4189-b0f3-9762a72ccb32,Deipakk Panddey,best meeting app,5,0,unknown,2022-09-23 09:14:30,unknown,,best meeting app ,label_2,positive
fbe32829-a064-44eb-a8a1-4cf8db0bc136,Chad W. Cornelison,as always crystal clear sound and picture,5,1,42.9.0,2022-09-16 18:29:42,42.9.0,,as always crystal clear sound and picture ,label_2,positive
2f3c0368-9beb-4c97-a6e8-7490e49daf48,Marcela Manriquez,it was good thx,5,0,42.9.1,2022-09-27 16:37:11,42.9.1,,it was good thx ,label_2,positive
76af37ce-3423-4639-817d-cc4b1bbce324,richard behe,tough to log on to,3,0,42.9.1,2022-09-23 00:43:11,42.9.1,,tough to log on to ,label_1,neutral
8133f08e-e7e8-44e6-b5ba-2a7e7bc71dd7,Balaji Ramaswamy,👍,4,0,42.9.0,2022-09-17 12:52:40,42.9.0,👍,👍 👍,label_2,positive
5230144e-ed57-4077-adb8-d64da8b86db8,Kawther Almomatten,bad app zoom it is petter,1,0,42.8.0,2022-09-05 08:42:05,42.8.0,,bad app zoom it is petter ,label_0,negative
9e6d2316-3965-407a-87c0-a7c4548109b8,baishali dasgupta,awesome experience with webex,5,0,42.9.0,2022-09-13 11:36:28,42.9.0,,awesome experience with webex ,label_2,positive
4fd13306-7c76-4085-ab4f-97728ff5fa32,John Rustom Bulagnir,gulo ng app nyo nakakaurat gamitin,1,0,42.9.0,2022-09-15 00:01:56,42.9.0,,gulo ng app nyo nakakaurat gamitin ,label_1,neutral
445dfc9e-dce2-417d-9c44-d6f228f125cd,Fls 1890,goog,5,0,42.1.0,2022-09-27 12:03:03,42.1.0,,goog ,label_1,neutral
c7c761ed-80a8-41fc-b82b-8d7657db1acc,Rishav Dey,good,5,0,42.9.1,2022-09-22 12:10:44,42.9.1,,good ,label_2,positive
7599c0f7-20c7-4ea3-a0c9-c562adf87332,Erin Armstrong,very informative! great starting point😊,5,0,42.9.1,2022-09-21 21:07:27,42.9.1,😊,very informative! great starting point😊 😊,label_2,positive
fc61f6a5-6ddd-47a3-ab64-b7f86aa96824,hushili achumi,i had issues with the audio. but other than that i like the app.,3,1,42.9.1,2022-09-25 14:24:05,42.9.1,,i had issues with the audio. but other than that i like the app. ,label_1,neutral
104d2a12-bb6e-419b-901a-97be56d80bea,Trivaun Wells (T. Wells),great experience,5,0,42.9.1,2022-09-20 20:53:41,42.9.1,,great experience ,label_2,positive
b82fdd7f-874f-43d1-95be-c26e3f26ae5c,Zalina Romazanova,good experience,5,0,42.9.1,2022-09-26 18:17:39,42.9.1,,good experience ,label_2,positive
d61a18f8-d1c1-470d-b66d-f46461985a9c,Vijayakumar Patil,very nice 👍,5,0,42.9.1,2022-09-22 05:34:30,42.9.1,👍,very nice 👍 👍,label_2,positive
b29151e5-7199-4319-8ea5-df3601a04507,Dharmendra Singh,excellent,5,0,42.9.1,2022-09-30 09:04:47,42.9.1,,excellent ,label_2,positive
225a902d-b94e-47ec-ad3a-d3bd9351462a,Rick Leighty,very helpful,5,0,42.9.0,2022-09-09 14:01:44,42.9.0,,very helpful ,label_2,positive
1b25d375-4997-4540-a20b-ab019c442410,K Krishna,good,5,0,42.8.0,2022-09-06 10:33:26,42.8.0,,good ,label_2,positive
d275c120-5b8c-4f73-90f5-9d180c2e14b0,Anthony Redaniel,very good,5,0,42.9.1,2022-09-23 03:59:13,42.9.1,,very good ,label_2,positive
9ed1bf58-21e7-42f4-950e-4c8aa4371a94,GAGAN AGARWAL,if any call comes between the online meeting. the voice lowers down a lot even after cutting the call,2,1,42.9.0,2022-09-19 04:47:37,42.9.0,,if any call comes between the online meeting. the voice lowers down a lot even after cutting the call ,label_1,neutral
8204b45c-96a8-436a-b223-8cfba360b741,Evans Quammy Quarmson,amazing,5,0,42.9.1,2022-09-28 13:28:28,42.9.1,,amazing ,label_2,positive
64e08148-0597-426b-b877-0439372988f2,susy Nava,awesome,5,0,42.9.1,2022-09-22 20:21:54,42.9.1,,awesome ,label_2,positive
f9519368-58e7-42d3-8020-fa9ec8d4135e,Senthil Kumar,good,5,0,42.9.0,2022-09-13 10:32:07,42.9.0,,good ,label_2,positive
68a1b16d-23e8-450c-8393-76fcae4cfbca,Frank Russo,very convenient and illustrative app!,5,1,42.9.1,2022-09-30 21:47:21,42.9.1,,very convenient and illustrative app! ,label_2,positive
6a9b0961-9fdd-4fb2-a0d7-12e6b41dbec8,pradeep m,good app for meetings,4,0,42.8.0,2022-09-01 11:47:06,42.8.0,,good app for meetings ,label_2,positive
6e5f7333-d7b5-49ce-9110-bf0bec66fb01,Lynn C.,good,4,0,42.9.0,2022-09-08 15:33:54,42.9.0,,good ,label_2,positive
60a4bd76-91a0-4745-ba39-e45dc2b64592,suraksha enterprises,all good,5,0,unknown,2022-09-20 16:33:14,unknown,,all good ,label_2,positive
bdf9f03b-8607-4150-8e0f-69cd4b9d9f6b,Dumas Rey Norbilus,perfect,5,0,42.9.1,2022-09-21 14:17:35,42.9.1,,perfect ,label_2,positive
1dce4f87-a2b7-4f5d-9557-352bd94dee32,James Makau,awesome,4,0,42.8.0,2022-09-07 08:33:10,42.8.0,,awesome ,label_2,positive
5ac7fcea-b257-4ff0-ac10-dae7ae342dec,Paul Bracken,very interesting,5,0,42.8.0,2022-09-06 14:22:18,42.8.0,,very interesting ,label_2,positive
67c5edb8-980f-447f-a685-9cc338432272,Tom Paul Manjaly,super,5,0,42.8.0,2022-09-06 06:06:56,42.8.0,,super ,label_1,neutral
84f8d326-e9f8-4193-a99b-9de2603917b7,Justin Brink,great app!,5,0,unknown,2022-09-08 14:52:24,unknown,,great app! ,label_2,positive
a2ae9b6a-f539-4e2c-b9d6-ab9db5dd8d53,Nicole Lopez,no problems. clear sound and picture!!,5,1,42.8.0,2022-09-07 21:06:36,42.8.0,,no problems. clear sound and picture!! ,label_2,positive
d92ae5f5-7223-415b-a041-2193bd0be1b3,Sarita Sharma,very good,5,0,42.9.0,2022-09-17 08:51:39,42.9.0,,very good ,label_2,positive
